"MasterCatalogName","ProductCode","VariationCode","Enabled","ExtraPrice","FixedListPrice","FixedSalePrice","FixedMSRP","DeltaMSRP","FixedWeight","ExtraWeight","ExtraCost","FulfillmentTypes","MfgPartNo","UPC","DistPartNo","sleeping-bag-shape","sleeping-capacity","fits-up-to","length","lens-color","sock-height","material","frame-color","meat","gear-capacity","temperature-rating","gender","brand-colors","hat-style","number-of-exterior-pockets","shirt-size","shirt-style","inseam-in.-","shoe-size","fabric-type","faset-color","size","pant-rise","pant-size","metal-type","attribut-bd","finish"
"Mystic Outdoors Master","HikeJack_007","HikeJack_007-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Tnf-Black","","","","","","","","","XS","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-25","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Slate-Blue/Moroccan-Blue","","","","","","","","","XXL","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-24","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Slate-Blue/Moroccan-Blue","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-23","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Slate-Blue/Moroccan-Blue","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-22","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Slate-Blue/Moroccan-Blue","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-21","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Slate-Blue/Moroccan-Blue","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-20","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Light-Khaki","","","","","","","","","XXL","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-19","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Light-Khaki","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-18","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Light-Khaki","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-17","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Light-Khaki","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-16","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Light-Khaki","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-15","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Deep-Olive","","","","","","","","","XXL","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-14","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Deep-Olive","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-13","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Deep-Olive","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-12","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Deep-Olive","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-11","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Deep-Olive","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-10","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Ceylon-Blue/Dark-Sapphire","","","","","","","","","XXL","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-9","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Ceylon-Blue/Dark-Sapphire","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-8","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Ceylon-Blue/Dark-Sapphire","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-7","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Ceylon-Blue/Dark-Sapphire","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Ceylon-Blue/Dark-Sapphire","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Alpine-Green","","","","","","","","","XXL","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Alpine-Green","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Alpine-Green","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Alpine-Green","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","HikeJack_006","HikeJack_006-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Alpine-Green","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","HikeShorts_008","HikeShorts_008-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","",""
"Mystic Outdoors Master","HikeShorts_008","HikeShorts_008-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","8","","","","",""
"Mystic Outdoors Master","HikeShorts_008","HikeShorts_008-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","",""
"Mystic Outdoors Master","HikeShorts_008","HikeShorts_008-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","",""
"Mystic Outdoors Master","HikeShorts_007","HikeShorts_007-20","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Tundra","","","","","","","","","42","","","","",""
"Mystic Outdoors Master","HikeShorts_007","HikeShorts_007-19","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Tundra","","","","","","","","","40","","","","",""
"Mystic Outdoors Master","HikeShorts_007","HikeShorts_007-18","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Tundra","","","","","","","","","38","","","","",""
"Mystic Outdoors Master","HikeShorts_007","HikeShorts_007-17","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Tundra","","","","","","","","","36","","","","",""
"Mystic Outdoors Master","HikeShorts_007","HikeShorts_007-16","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Tundra","","","","","","","","","34","","","","",""
"Mystic Outdoors Master","HikeShorts_007","HikeShorts_007-15","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Tundra","","","","","","","","","33","","","","",""
"Mystic Outdoors Master","HikeShorts_007","HikeShorts_007-14","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Tundra","","","","","","","","","32","","","","",""
"Mystic Outdoors Master","HikeShorts_007","HikeShorts_007-13","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Tundra","","","","","","","","","31","","","","",""
"Mystic Outdoors Master","HikeShorts_007","HikeShorts_007-12","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Tundra","","","","","","","","","30","","","","",""
"Mystic Outdoors Master","HikeShorts_007","HikeShorts_007-11","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Tundra","","","","","","","","","28","","","","",""
"Mystic Outdoors Master","HikeShorts_007","HikeShorts_007-10","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","","","","42","","","","",""
"Mystic Outdoors Master","HikeShorts_007","HikeShorts_007-9","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","","","","40","","","","",""
"Mystic Outdoors Master","HikeShorts_007","HikeShorts_007-8","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","","","","38","","","","",""
"Mystic Outdoors Master","HikeShorts_007","HikeShorts_007-7","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","","","","36","","","","",""
"Mystic Outdoors Master","HikeShorts_007","HikeShorts_007-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","","","","34","","","","",""
"Mystic Outdoors Master","HikeShorts_007","HikeShorts_007-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","","","","33","","","","",""
"Mystic Outdoors Master","HikeShorts_007","HikeShorts_007-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","","","","32","","","","",""
"Mystic Outdoors Master","HikeShorts_007","HikeShorts_007-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","","","","31","","","","",""
"Mystic Outdoors Master","HikeShorts_007","HikeShorts_007-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","","","","30","","","","",""
"Mystic Outdoors Master","HikeShorts_007","HikeShorts_007-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","","","","28","","","","",""
"Mystic Outdoors Master","HikeShorts_006","HikeShorts_006-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","XXL","","","","",""
"Mystic Outdoors Master","HikeShorts_006","HikeShorts_006-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","HikeShorts_006","HikeShorts_006-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","HikeShorts_006","HikeShorts_006-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","HikeShorts_006","HikeShorts_006-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","HikeShorts_005","HikeShorts_005-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","38","","","","",""
"Mystic Outdoors Master","HikeShorts_005","HikeShorts_005-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","36","","","","",""
"Mystic Outdoors Master","HikeShorts_005","HikeShorts_005-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","34","","","","",""
"Mystic Outdoors Master","HikeShorts_005","HikeShorts_005-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","32","","","","",""
"Mystic Outdoors Master","HikeShorts_005","HikeShorts_005-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","31","","","","",""
"Mystic Outdoors Master","HikeShorts_005","HikeShorts_005-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","30","","","","",""
"Mystic Outdoors Master","HikeShorts_004","HikeShorts_004-10","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","",""
"Mystic Outdoors Master","HikeShorts_004","HikeShorts_004-9","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","38","","","","",""
"Mystic Outdoors Master","HikeShorts_004","HikeShorts_004-8","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","36","","","","",""
"Mystic Outdoors Master","HikeShorts_004","HikeShorts_004-7","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","35","","","","",""
"Mystic Outdoors Master","HikeShorts_004","HikeShorts_004-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","34","","","","",""
"Mystic Outdoors Master","HikeShorts_004","HikeShorts_004-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","33","","","","",""
"Mystic Outdoors Master","HikeShorts_004","HikeShorts_004-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","32","","","","",""
"Mystic Outdoors Master","HikeShorts_004","HikeShorts_004-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","31","","","","",""
"Mystic Outdoors Master","HikeShorts_004","HikeShorts_004-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","30","","","","",""
"Mystic Outdoors Master","HikeShorts_004","HikeShorts_004-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","28","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-24","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Zinc","","","","","","","","","14","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-23","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Zinc","","","","","","","","","12","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-22","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Zinc","","","","","","","","","10","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-21","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Zinc","","","","","","","","","8","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-20","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Zinc","","","","","","","","","6","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-19","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Zinc","","","","","","","","","4","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-18","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Zinc","","","","","","","","","2","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-17","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Zinc","","","","","","","","","0","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-16","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sandstorm","","","","","","","","","14","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-15","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sandstorm","","","","","","","","","12","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-14","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sandstorm","","","","","","","","","10","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-13","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sandstorm","","","","","","","","","8","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-12","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sandstorm","","","","","","","","","6","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-11","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sandstorm","","","","","","","","","4","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-10","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sandstorm","","","","","","","","","2","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-9","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sandstorm","","","","","","","","","0","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-8","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Manta-Grey","","","","","","","","","14","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-7","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Manta-Grey","","","","","","","","","12","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Manta-Grey","","","","","","","","","10","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Manta-Grey","","","","","","","","","8","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Manta-Grey","","","","","","","","","6","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Manta-Grey","","","","","","","","","4","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Manta-Grey","","","","","","","","","2","","","","",""
"Mystic Outdoors Master","HikeShorts_002","HikeShorts_002-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Manta-Grey","","","","","","","","","0","","","","",""
"Mystic Outdoors Master","HikeShorts_001","HikeShorts_001-11","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","42","","","","",""
"Mystic Outdoors Master","HikeShorts_001","HikeShorts_001-10","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","",""
"Mystic Outdoors Master","HikeShorts_001","HikeShorts_001-9","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","38","","","","",""
"Mystic Outdoors Master","HikeShorts_001","HikeShorts_001-8","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","36","","","","",""
"Mystic Outdoors Master","HikeShorts_001","HikeShorts_001-7","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","35","","","","",""
"Mystic Outdoors Master","HikeShorts_001","HikeShorts_001-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","34","","","","",""
"Mystic Outdoors Master","HikeShorts_001","HikeShorts_001-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","33","","","","",""
"Mystic Outdoors Master","HikeShorts_001","HikeShorts_001-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","32","","","","",""
"Mystic Outdoors Master","HikeShorts_001","HikeShorts_001-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","31","","","","",""
"Mystic Outdoors Master","HikeShorts_001","HikeShorts_001-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","30","","","","",""
"Mystic Outdoors Master","HikeShorts_001","HikeShorts_001-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","28","","","","",""
"Mystic Outdoors Master","HikeShirt_015","HikeShirt_015-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sunset-Red/Carbon","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","HikeShirt_015","HikeShirt_015-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sunset-Red/Carbon","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","HikeShirt_015","HikeShirt_015-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sunset-Red/Carbon","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","HikeShirt_015","HikeShirt_015-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sunset-Red/Carbon","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","HikeShirt_015","HikeShirt_015-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sunset-Red/Carbon","","","","","","","","","XS","","","","",""
"Mystic Outdoors Master","SleepPad_008","SleepPad_008-1","Yes","","","","","","","0.0000","0.00","","","","","","","","Short","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_008","SleepPad_008-2","Yes","","","","","","","0.0000","0.00","","","","","","","","Regular","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_008","SleepPad_008-3","Yes","","","","","","","0.0000","0.00","","","","","","","","Long","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_007","SleepPad_007-1","Yes","","","","","","","0.0000","0.00","","","","","","","","Short","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_007","SleepPad_007-2","Yes","","","","","","","0.0000","0.00","","","","","","","","Regular","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_007","SleepPad_007-3","Yes","","","","","","","0.0000","0.00","","","","","","","","Long","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_006","SleepPad_006-1","Yes","","","","","","","0.0000","0.00","","","","","","","","Short","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_006","SleepPad_006-2","Yes","","","","","","","0.0000","0.00","","","","","","","","Regular","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_006","","No","","","","","","","","","","","","","","","","Long","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_005","SleepPad_005-1","Yes","","","","","","","0.0000","0.00","","","","","","","","Short","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_005","SleepPad_005-2","Yes","","","","","","","0.0000","0.00","","","","","","","","Regular","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_005","SleepPad_005-3","Yes","","","","","","","0.0000","0.00","","","","","","","","Long","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_004","SleepPad_004-1","Yes","","","","","","","0.0000","0.00","","","","","","","","Short","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_004","SleepPad_004-2","Yes","","","","","","","0.0000","0.00","","","","","","","","Regular","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_004","SleepPad_004-3","Yes","","","","","","","0.0000","0.00","","","","","","","","Long","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_003","SleepPad_003-1","Yes","","","","","","","0.0000","0.00","","","","","","","","Short","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_003","","No","","","","","","","","","","","","","","","","Regular","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_003","SleepPad_003-3","Yes","","","","","","","0.0000","0.00","","","","","","","","Long","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_002","SleepPad_002-1","Yes","","","","","","","0.0000","0.00","","","","","","","","Short","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_002","SleepPad_002-2","Yes","","","","","","","0.0000","0.00","","","","","","","","Regular","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_002","SleepPad_002-3","Yes","","","","","","","0.0000","0.00","","","","","","","","Long","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_001","SleepPad_001-1","Yes","","","","","","","0.0000","0.00","","","","","","","","Short","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_001","SleepPad_001-2","Yes","","","","","","","0.0000","0.00","","","","","","","","Regular","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SleepPad_001","SleepPad_001-3","Yes","","","","","","","0.0000","0.00","","","","","","","","Long","","","","","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SG_008","","No","","","","","","","","","","","","","","","","","Ruby-Iridium","","","Matte-Camo","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SG_008","SG_008-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","Dark-Grey","","","Matte-Camo","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SG_008","","No","","","","","","","","","","","","","","","","","Black-Iridium","","","Matte-Camo","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SG_008","","No","","","","","","","","","","","","","","","","","Ruby-Iridium","","","Matte-Camo-Green","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SG_008","","No","","","","","","","","","","","","","","","","","Dark-Grey","","","Matte-Camo-Green","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SG_008","SG_008-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","Black-Iridium","","","Matte-Camo-Green","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SG_008","SG_008-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","Ruby-Iridium","","","Bronze-Decay","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SG_008","","No","","","","","","","","","","","","","","","","","Dark-Grey","","","Bronze-Decay","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SG_008","","No","","","","","","","","","","","","","","","","","Black-Iridium","","","Bronze-Decay","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SG_007","","No","","","","","","","","","","","","","","","","","Red-Sol-X-Mirror","","","White","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SG_007","SG_007-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","Green-Mirror","","","White","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SG_007","SG_007-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","Red-Sol-X-Mirror","","","Black","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SG_007","","No","","","","","","","","","","","","","","","","","Green-Mirror","","","Black","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SG_003","SG_003-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","Coffee","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","SG_003","SG_003-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","Black-Coffee-Tort","","","","","","","","","","","","","","","","","","",""
"Mystic Outdoors Master","PFD_007","PFD_007-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","XL/XXL","","","","",""
"Mystic Outdoors Master","PFD_007","PFD_007-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","M/L","","","","",""
"Mystic Outdoors Master","PFD_007","PFD_007-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","XS/S","","","","",""
"Mystic Outdoors Master","PFD_006","PFD_006-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","XXL/XXXL","","","","",""
"Mystic Outdoors Master","PFD_006","PFD_006-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","L/XL","","","","",""
"Mystic Outdoors Master","PFD_006","PFD_006-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","S/M","","","","",""
